sku,n,mean_delta,method,metric,cohort,horizon_weeks
YEC0009,5,-0.07440682645347932,MatchedHistoryMean,mase_52,active120,4
YJLZHMV000AMDE,6,0.022027104409238257,MatchedHistoryMean,mase_52,active120,4
YKLLW0005,6,0.43219280719280717,MatchedHistoryMean,mase_52,active120,4
ZBTZ0002,6,-1.0584317643141172,MatchedHistoryMean,mase_52,active120,4
ZJJSJSV001AMDE,6,1.5130055982963508,MatchedHistoryMean,mase_52,active120,4
ZJJYZBV001AMDE,6,-0.25189478663988457,MatchedHistoryMean,mase_52,active120,4
ZJJYZSJSV1AMDE,2,1.1868131868131868,MatchedHistoryMean,mase_52,active120,4
ZTD0001,6,0.5998531304840918,MatchedHistoryMean,mase_52,active120,4
ZTD0003,6,0.0005552915143245777,MatchedHistoryMean,mase_52,active120,4
xgx0014,4,-0.3132086530264281,MatchedHistoryMean,mase_52,active120,4
xgx0015,5,-0.30749825621948385,MatchedHistoryMean,mase_52,active120,4
xgx0016,5,-0.035995670995670984,MatchedHistoryMean,mase_52,active120,4
xymzd0015,5,0.013965571799253219,MatchedHistoryMean,mase_52,active120,4
BLP0001,6,-5.891025641025641,MatchedHistoryMean,ae,active120,4
BLP0002,6,-0.8076923076923078,MatchedHistoryMean,ae,active120,4
CWW0002,6,17.935897435897438,MatchedHistoryMean,ae,active120,4
DHZXCZP0001,6,1.6025641025641022,MatchedHistoryMean,ae,active120,4
DRMJJ0022,6,-1.0128205128205128,MatchedHistoryMean,ae,active120,4
DRMJJ0023,6,3.885897435897436,MatchedHistoryMean,ae,active120,4
ETZP0003,6,-4.495726495726496,MatchedHistoryMean,ae,active120,4
ETZP0004,6,1.58974358974359,MatchedHistoryMean,ae,active120,4
FDBLHP0001,6,0.17948717948717952,MatchedHistoryMean,ae,active120,4
FDBLP0001,6,-7.15705128205128,MatchedHistoryMean,ae,active120,4
FRC0002,6,1.5128205128205128,MatchedHistoryMean,ae,active120,4
FRC0003,6,-2.0641025641025643,MatchedHistoryMean,ae,active120,4
FRH0001,6,7.182051282051282,MatchedHistoryMean,ae,active120,4
FRH0002,6,5.461538461538461,MatchedHistoryMean,ae,active120,4
FRH0003,6,15.089743589743591,MatchedHistoryMean,ae,active120,4
FRH0004,6,3.1025641025641026,MatchedHistoryMean,ae,active120,4
FRH0033,6,1.721153846153846,MatchedHistoryMean,ae,active120,4
FRH0034,6,2.6538461538461537,MatchedHistoryMean,ae,active120,4
FRH0040,6,4.025641025641026,MatchedHistoryMean,ae,active120,4
FRH0045,6,5.217948717948718,MatchedHistoryMean,ae,active120,4
FRH0046,6,2.525641025641025,MatchedHistoryMean,ae,active120,4
FRH0048,6,0.23076923076923142,MatchedHistoryMean,ae,active120,4
FRH0050,6,4.741758241758242,MatchedHistoryMean,ae,active120,4
FRH0051,6,1.487179487179487,MatchedHistoryMean,ae,active120,4
FRH0056,6,1.4487179487179496,MatchedHistoryMean,ae,active120,4
FRH0059,6,-0.5512820512820514,MatchedHistoryMean,ae,active120,4
FRH0064,6,3.192307692307692,MatchedHistoryMean,ae,active120,4
FRH0065,6,-1.0427350427350428,MatchedHistoryMean,ae,active120,4
FRW0005,6,-1.7051282051282053,MatchedHistoryMean,ae,active120,4
FRW0006,6,12.410256410256409,MatchedHistoryMean,ae,active120,4
FRW0013,6,0.1666666666666667,MatchedHistoryMean,ae,active120,4
FRW0015,6,-4.474358974358977,MatchedHistoryMean,ae,active120,4
FRW0017,6,0.6410256410256411,MatchedHistoryMean,ae,active120,4
FRW0024,6,-2.358974358974359,MatchedHistoryMean,ae,active120,4
FZLRICBHP0001,6,-1.5128205128205128,MatchedHistoryMean,ae,active120,4
FZLRJ0001,6,-1.1923076923076923,MatchedHistoryMean,ae,active120,4
FZLRJ0002,6,4.448717948717949,MatchedHistoryMean,ae,active120,4
FZLRJ0005,6,-0.5916666666666668,MatchedHistoryMean,ae,active120,4
GJMJSLW001,6,13.974358974358973,MatchedHistoryMean,ae,active120,4
GJMJWJX001,6,33.48717948717949,MatchedHistoryMean,ae,active120,4
GJMJWJXW001,6,46.98717948717948,MatchedHistoryMean,ae,active120,4
HLGKSLT0001,6,1.6410256410256407,MatchedHistoryMean,ae,active120,4
HWZDSKL0001,6,1.6025641025641022,MatchedHistoryMean,ae,active120,4
HZSN0001,6,-0.08333333333333393,MatchedHistoryMean,ae,active120,4
JZJ00011,6,1.7692307692307694,MatchedHistoryMean,ae,active120,4
JZJ00012,6,4.41025641025641,MatchedHistoryMean,ae,active120,4
JZJ0002,6,3.1538461538461533,MatchedHistoryMean,ae,active120,4
JZJ0003,6,19.948717948717945,MatchedHistoryMean,ae,active120,4
JZJ0005,6,1.1025641025641029,MatchedHistoryMean,ae,active120,4
JZJ0008,6,4.4230769230769225,MatchedHistoryMean,ae,active120,4
JZJ0009,6,-1.7692307692307716,MatchedHistoryMean,ae,active120,4
JZJ0013,6,18.897435897435898,MatchedHistoryMean,ae,active120,4
JZJ0016,6,-3.0608974358974357,MatchedHistoryMean,ae,active120,4
JZJ0018,6,0.44871794871794873,MatchedHistoryMean,ae,active120,4
JZJ0019,6,-3.32051282051282,MatchedHistoryMean,ae,active120,4
JZQCQ001,6,39.43589743589744,MatchedHistoryMean,ae,active120,4
JZQCQ003,6,36.03846153846154,MatchedHistoryMean,ae,active120,4
JZQCQ004,6,0.9487179487179488,MatchedHistoryMean,ae,active120,4
KFYFQ51mm,6,-2.431944444444445,MatchedHistoryMean,ae,active120,4
KFYFQ54mm,6,-4.563888888888889,MatchedHistoryMean,ae,active120,4
KFYFQ58mm,6,-3.8236111111111115,MatchedHistoryMean,ae,active120,4
KZCWBG001,6,-2.0,MatchedHistoryMean,ae,active120,4
LRKF0001,6,3.5256410256410255,MatchedHistoryMean,ae,active120,4
LTKF0019,6,0.6923076923076922,MatchedHistoryMean,ae,active120,4
LTKF0020,6,-20.269230769230766,MatchedHistoryMean,ae,active120,4
LTKF0021,6,1.8717948717948716,MatchedHistoryMean,ae,active120,4
LTKF0022M,6,-1.0128205128205128,MatchedHistoryMean,ae,active120,4
LTKF0031,6,6.0769230769230775,MatchedHistoryMean,ae,active120,4
LTKF0047,6,-2.576923076923077,MatchedHistoryMean,ae,active120,4
LTKF0101,6,0.9743589743589741,MatchedHistoryMean,ae,active120,4
LTKF093,6,-4.102564102564102,MatchedHistoryMean,ae,active120,4
LTKF098,6,-2.567307692307692,MatchedHistoryMean,ae,active120,4
LTKF098B,6,-1.2666666666666666,MatchedHistoryMean,ae,active120,4
LYC0201,6,-2.0384615384615388,MatchedHistoryMean,ae,active120,4
NNB0002,6,0.7083333333333339,MatchedHistoryMean,ae,active120,4
NNBZL01,6,-0.6833333333333328,MatchedHistoryMean,ae,active120,4
QCCXC0004,6,-0.10256410256410259,MatchedHistoryMean,ae,active120,4
QCCXC0005,6,3.935897435897435,MatchedHistoryMean,ae,active120,4
QCCXC0007,6,5.128205128205129,MatchedHistoryMean,ae,active120,4
QCSSXC0005,6,2.6282051282051286,MatchedHistoryMean,ae,active120,4
QCSSXC0006,6,2.807692307692308,MatchedHistoryMean,ae,active120,4
QCXDS001,6,9.628205128205128,MatchedHistoryMean,ae,active120,4
QFDNZGJK001,6,1.75,MatchedHistoryMean,ae,active120,4
QFDNZGJK002,6,1.1111111111111112,MatchedHistoryMean,ae,active120,4
QFSJZ001-1,6,0.4487179487179489,MatchedHistoryMean,ae,active120,4
QFSJZ003-1,6,1.7564102564102564,MatchedHistoryMean,ae,active120,4
RLHZHMV000AMDE,6,-3.025641025641025,MatchedHistoryMean,ae,active120,4
SKZ2FT01,6,0.361111111111111,MatchedHistoryMean,ae,active120,4
SKZ3FT01,6,-1.6611111111111108,MatchedHistoryMean,ae,active120,4
SPH0001,6,-2.1923076923076925,MatchedHistoryMean,ae,active120,4
WSJZS0002,6,-2.628205128205128,MatchedHistoryMean,ae,active120,4
WSJZS0004,6,-2.294871794871794,MatchedHistoryMean,ae,active120,4
XFTW0001,6,-0.09444444444444448,MatchedHistoryMean,ae,active120,4
XGX9995,6,-1.9444444444444444,MatchedHistoryMean,ae,active120,4
XHP0001,6,-45.56410256410257,MatchedHistoryMean,ae,active120,4
XHZXCZP0001,6,3.589743589743591,MatchedHistoryMean,ae,active120,4
XHZXCZP0002,6,0.6698717948717947,MatchedHistoryMean,ae,active120,4
XMJ0004,6,-2.388888888888889,MatchedHistoryMean,ae,active120,4
XMSH0001,6,-3.1666666666666665,MatchedHistoryMean,ae,active120,4
XXGP0002,6,1.1861111111111111,MatchedHistoryMean,ae,active120,4
XYJ0001,6,-1.9500000000000002,MatchedHistoryMean,ae,active120,4
XYMGPD0001,6,3.369444444444445,MatchedHistoryMean,ae,active120,4
XYMGPD0002,6,1.6388888888888886,MatchedHistoryMean,ae,active120,4
XYMZG0016,6,-0.8611111111111112,MatchedHistoryMean,ae,active120,4
YBB0001,6,-1.9487179487179482,MatchedHistoryMean,ae,active120,4
YDBZ001,6,1.2820512820512822,MatchedHistoryMean,ae,active120,4
YDBZ002,6,3.3205128205128207,MatchedHistoryMean,ae,active120,4
YEC0009,6,-1.388888888888889,MatchedHistoryMean,ae,active120,4
YJLZHMV000AMDE,6,0.17948717948717943,MatchedHistoryMean,ae,active120,4
YKLLW0005,6,4.025641025641026,MatchedHistoryMean,ae,active120,4
ZBTZ0002,6,-1.6282051282051284,MatchedHistoryMean,ae,active120,4
ZJJSJSV001AMDE,6,3.294871794871795,MatchedHistoryMean,ae,active120,4
ZJJYZBV001AMDE,6,-1.0128205128205126,MatchedHistoryMean,ae,active120,4
ZJJYZSJSV1AMDE,6,1.0897435897435896,MatchedHistoryMean,ae,active120,4
ZTD0001,6,2.141025641025641,MatchedHistoryMean,ae,active120,4
ZTD0003,6,0.5213675213675214,MatchedHistoryMean,ae,active120,4
xgx0014,6,-0.6694444444444444,MatchedHistoryMean,ae,active120,4
xgx0015,6,-1.1138888888888887,MatchedHistoryMean,ae,active120,4
xgx0016,6,-0.008333333333333451,MatchedHistoryMean,ae,active120,4
xymzd0015,6,1.9749999999999999,MatchedHistoryMean,ae,active120,4
BLP0001,6,-0.49995236910673074,LaplaceMean,mase_52,active120,4
BLP0002,6,-0.2518728888916995,LaplaceMean,mase_52,active120,4
CWW0002,6,0.6686735899567365,LaplaceMean,mase_52,active120,4
DHZXCZP0001,6,0.22417492580219026,LaplaceMean,mase_52,active120,4
DRMJJ0022,6,-0.1998279754500224,LaplaceMean,mase_52,active120,4
DRMJJ0023,6,0.29891741826091606,LaplaceMean,mase_52,active120,4
ETZP0003,6,-1.7885128254725144,LaplaceMean,mase_52,active120,4
ETZP0004,6,0.14847115461344332,LaplaceMean,mase_52,active120,4
FDBLHP0001,6,0.029245730734819304,LaplaceMean,mase_52,active120,4
FDBLP0001,6,-0.3613293172656173,LaplaceMean,mase_52,active120,4
FRC0002,4,1.4846119289515516,LaplaceMean,mase_52,active120,4
FRC0003,6,-0.6354222049020004,LaplaceMean,mase_52,active120,4
FRH0001,6,2.19156463729166,LaplaceMean,mase_52,active120,4
FRH0002,6,1.3100003772009112,LaplaceMean,mase_52,active120,4
FRH0003,6,2.0258013460719506,LaplaceMean,mase_52,active120,4
FRH0004,6,1.940851826536037,LaplaceMean,mase_52,active120,4
FRH0033,6,0.2392072549698049,LaplaceMean,mase_52,active120,4
FRH0034,6,0.6947892592283837,LaplaceMean,mase_52,active120,4
FRH0040,6,1.309276414744545,LaplaceMean,mase_52,active120,4
FRH0045,6,0.6431069747859951,LaplaceMean,mase_52,active120,4
FRH0046,6,0.6878394815879716,LaplaceMean,mase_52,active120,4
FRH0048,6,-0.08111210104689255,LaplaceMean,mase_52,active120,4
FRH0050,6,0.7547242614934923,LaplaceMean,mase_52,active120,4
FRH0051,6,0.11724164833134443,LaplaceMean,mase_52,active120,4
FRH0056,6,-0.015101545456005968,LaplaceMean,mase_52,active120,4
FRH0059,6,-0.14564750637859059,LaplaceMean,mase_52,active120,4
FRH0064,6,0.9713943849237966,LaplaceMean,mase_52,active120,4
FRH0065,6,-0.3594963237820381,LaplaceMean,mase_52,active120,4
FRW0005,6,-0.3113752828773358,LaplaceMean,mase_52,active120,4
FRW0006,6,0.9117763365193445,LaplaceMean,mase_52,active120,4
FRW0013,2,1.4545454545454546,LaplaceMean,mase_52,active120,4
FRW0015,6,-0.36248463712014534,LaplaceMean,mase_52,active120,4
FRW0017,3,1.5025641025641028,LaplaceMean,mase_52,active120,4
FRW0024,6,-0.4413509305325227,LaplaceMean,mase_52,active120,4
FZLRICBHP0001,6,-0.5946274228300444,LaplaceMean,mase_52,active120,4
FZLRJ0001,6,-0.2184658299454302,LaplaceMean,mase_52,active120,4
FZLRJ0002,6,0.6663997679916572,LaplaceMean,mase_52,active120,4
FZLRJ0005,5,-0.16807017543859648,LaplaceMean,mase_52,active120,4
GJMJSLW001,6,0.703892913355385,LaplaceMean,mase_52,active120,4
GJMJWJX001,6,1.134502892234459,LaplaceMean,mase_52,active120,4
GJMJWJXW001,6,0.7999100524017666,LaplaceMean,mase_52,active120,4
HLGKSLT0001,6,0.2449418947666996,LaplaceMean,mase_52,active120,4
HWZDSKL0001,6,0.1770574281307387,LaplaceMean,mase_52,active120,4
HZSN0001,6,-0.08920316812547291,LaplaceMean,mase_52,active120,4
JZJ00011,6,0.23468306953428789,LaplaceMean,mase_52,active120,4
JZJ00012,6,0.3461529055195614,LaplaceMean,mase_52,active120,4
JZJ0002,6,0.1317074330449454,LaplaceMean,mase_52,active120,4
JZJ0003,6,0.7687171434931236,LaplaceMean,mase_52,active120,4
JZJ0005,6,0.10310407235928547,LaplaceMean,mase_52,active120,4
JZJ0008,6,0.6314890169824888,LaplaceMean,mase_52,active120,4
JZJ0009,6,0.005805740595846968,LaplaceMean,mase_52,active120,4
JZJ0013,6,0.6577424649234818,LaplaceMean,mase_52,active120,4
JZJ0016,6,-0.4685745871096485,LaplaceMean,mase_52,active120,4
JZJ0018,6,0.07025925094640963,LaplaceMean,mase_52,active120,4
JZJ0019,6,-0.5226343102861851,LaplaceMean,mase_52,active120,4
JZQCQ001,6,1.78675229209981,LaplaceMean,mase_52,active120,4
JZQCQ003,6,1.0289088030090823,LaplaceMean,mase_52,active120,4
JZQCQ004,6,0.04436015255623096,LaplaceMean,mase_52,active120,4
KFYFQ51mm,5,-0.5251664144050864,LaplaceMean,mase_52,active120,4
KFYFQ54mm,5,-0.2171514764560473,LaplaceMean,mase_52,active120,4
KFYFQ58mm,5,0.008637674924775096,LaplaceMean,mase_52,active120,4
KZCWBG001,6,-0.6721361087846459,LaplaceMean,mase_52,active120,4
LRKF0001,5,1.2929350649350648,LaplaceMean,mase_52,active120,4
LTKF0019,6,0.3898489346910401,LaplaceMean,mase_52,active120,4
LTKF0020,6,-0.34141884072183365,LaplaceMean,mase_52,active120,4
LTKF0021,6,0.16162321411665756,LaplaceMean,mase_52,active120,4
LTKF0022M,6,-0.14904212927636704,LaplaceMean,mase_52,active120,4
LTKF0031,6,0.6038530128467262,LaplaceMean,mase_52,active120,4
LTKF0047,6,-1.0090028275296132,LaplaceMean,mase_52,active120,4
LTKF0101,6,0.03594194666188588,LaplaceMean,mase_52,active120,4
LTKF093,6,-1.112361177384758,LaplaceMean,mase_52,active120,4
LTKF098,6,-0.31566388002259443,LaplaceMean,mase_52,active120,4
LTKF098B,5,-0.31358921568627446,LaplaceMean,mase_52,active120,4
LYC0201,6,-0.4682634050253098,LaplaceMean,mase_52,active120,4
NNB0002,6,-0.17675545222597286,LaplaceMean,mase_52,active120,4
NNBZL01,4,-0.023899168200776824,LaplaceMean,mase_52,active120,4
QCCXC0004,5,-1.2800000000000002,LaplaceMean,mase_52,active120,4
QCCXC0005,6,0.45094310164045054,LaplaceMean,mase_52,active120,4
QCCXC0007,6,0.24988970091431717,LaplaceMean,mase_52,active120,4
QCSSXC0005,6,1.3884884371591821,LaplaceMean,mase_52,active120,4
QCSSXC0006,6,1.5346667478440186,LaplaceMean,mase_52,active120,4
QCXDS001,6,0.6043586758877723,LaplaceMean,mase_52,active120,4
QFDNZGJK001,5,0.3455291005291004,LaplaceMean,mase_52,active120,4
QFDNZGJK002,5,0.17043544690603515,LaplaceMean,mase_52,active120,4
QFSJZ001-1,6,1.576219282774839,LaplaceMean,mase_52,active120,4
QFSJZ003-1,6,0.29819691119691133,LaplaceMean,mase_52,active120,4
RLHZHMV000AMDE,6,-0.24159250704363186,LaplaceMean,mase_52,active120,4
SKZ2FT01,2,1.1073908730158732,LaplaceMean,mase_52,active120,4
SKZ3FT01,2,-0.34073004201680646,LaplaceMean,mase_52,active120,4
SPH0001,3,-2.2479375696766994,LaplaceMean,mase_52,active120,4
WSJZS0002,3,0.3128205128205121,LaplaceMean,mase_52,active120,4
WSJZS0004,3,0.4300469483568068,LaplaceMean,mase_52,active120,4
XFTW0001,3,0.011011904761904981,LaplaceMean,mase_52,active120,4
XGX9995,1,-3.75,LaplaceMean,mase_52,active120,4
XHP0001,6,-0.8488008426096814,LaplaceMean,mase_52,active120,4
XHZXCZP0001,6,0.11696387118785301,LaplaceMean,mase_52,active120,4
XHZXCZP0002,6,0.22022896332227673,LaplaceMean,mase_52,active120,4
XMJ0004,4,-0.16908711105568291,LaplaceMean,mase_52,active120,4
XMSH0001,5,-0.11698428635266152,LaplaceMean,mase_52,active120,4
XXGP0002,4,0.1500956632653062,LaplaceMean,mase_52,active120,4
XYJ0001,5,-0.16314906832298137,LaplaceMean,mase_52,active120,4
XYMGPD0001,5,0.47335434173669466,LaplaceMean,mase_52,active120,4
XYMGPD0002,5,0.4264285714285713,LaplaceMean,mase_52,active120,4
XYMZG0016,1,-1.4500000000000002,LaplaceMean,mase_52,active120,4
YBB0001,5,0.2519951097255329,LaplaceMean,mase_52,active120,4
YDBZ001,6,0.15042531495842187,LaplaceMean,mase_52,active120,4
YDBZ002,6,0.4074984618461661,LaplaceMean,mase_52,active120,4
YEC0009,5,-0.1253356866719894,LaplaceMean,mase_52,active120,4
YJLZHMV000AMDE,6,-0.04558469431334707,LaplaceMean,mase_52,active120,4
YKLLW0005,6,0.5106349206349206,LaplaceMean,mase_52,active120,4
ZBTZ0002,6,-1.0430557677616503,LaplaceMean,mase_52,active120,4
ZJJSJSV001AMDE,6,1.5627562102898622,LaplaceMean,mase_52,active120,4
ZJJYZBV001AMDE,6,-0.2686589956449756,LaplaceMean,mase_52,active120,4
ZJJYZSJSV1AMDE,2,1.7428571428571429,LaplaceMean,mase_52,active120,4
ZTD0001,6,0.5548222292096102,LaplaceMean,mase_52,active120,4
ZTD0003,6,-0.04590116344838265,LaplaceMean,mase_52,active120,4
xgx0014,4,-0.3217259367515123,LaplaceMean,mase_52,active120,4
xgx0015,5,-0.27167569557467264,LaplaceMean,mase_52,active120,4
xgx0016,5,0.016995980210266003,LaplaceMean,mase_52,active120,4
xymzd0015,5,0.0717898279494065,LaplaceMean,mase_52,active120,4
BLP0001,6,-5.50070232236899,LaplaceMean,ae,active120,4
BLP0002,6,-0.7091925666925668,LaplaceMean,ae,active120,4
CWW0002,6,16.200483035483035,LaplaceMean,ae,active120,4
DHZXCZP0001,6,1.427741301907968,LaplaceMean,ae,active120,4
DRMJJ0022,6,-1.156060606060606,LaplaceMean,ae,active120,4
DRMJJ0023,6,2.917970085470086,LaplaceMean,ae,active120,4
ETZP0003,6,-4.507936507936508,LaplaceMean,ae,active120,4
ETZP0004,6,1.3808838383838384,LaplaceMean,ae,active120,4
FDBLHP0001,6,0.15972222222222224,LaplaceMean,ae,active120,4
FDBLP0001,6,-7.258592333592333,LaplaceMean,ae,active120,4
FRC0002,4,2.659722222222222,LaplaceMean,ae,active120,4
FRC0003,6,-2.0551587301587304,LaplaceMean,ae,active120,4
FRH0001,6,7.369378306878307,LaplaceMean,ae,active120,4
FRH0002,6,5.599325396825396,LaplaceMean,ae,active120,4
FRH0003,6,14.537039041205707,LaplaceMean,ae,active120,4
FRH0004,6,3.3249999999999997,LaplaceMean,ae,active120,4
FRH0033,6,1.0730769230769228,LaplaceMean,ae,active120,4
FRH0034,6,2.518501683501684,LaplaceMean,ae,active120,4
FRH0040,6,4.373333333333333,LaplaceMean,ae,active120,4
FRH0045,6,5.682222222222222,LaplaceMean,ae,active120,4
FRH0046,6,2.3683760683760675,LaplaceMean,ae,active120,4
FRH0048,6,-0.4401709401709398,LaplaceMean,ae,active120,4
FRH0050,6,4.399710844710845,LaplaceMean,ae,active120,4
FRH0051,6,0.7547008547008548,LaplaceMean,ae,active120,4
FRH0056,6,0.47435897435897445,LaplaceMean,ae,active120,4
FRH0059,6,-0.6282828282828284,LaplaceMean,ae,active120,4
FRH0064,6,2.839207459207459,LaplaceMean,ae,active120,4
FRH0065,6,-1.2320555987222652,LaplaceMean,ae,active120,4
FRW0005,6,-1.7136752136752145,LaplaceMean,ae,active120,4
FRW0006,6,10.738461538461538,LaplaceMean,ae,active120,4
FRW0013,2,0.6666666666666667,LaplaceMean,ae,active120,4
FRW0015,6,-4.813333333333334,LaplaceMean,ae,active120,4
FRW0017,3,1.7555555555555558,LaplaceMean,ae,active120,4
FRW0024,6,-2.4259876543209877,LaplaceMean,ae,active120,4
FZLRICBHP0001,6,-1.5227777777777778,LaplaceMean,ae,active120,4
FZLRJ0001,6,-1.341200897867564,LaplaceMean,ae,active120,4
FZLRJ0002,6,4.882239057239057,LaplaceMean,ae,active120,4
FZLRJ0005,6,-0.6833333333333336,LaplaceMean,ae,active120,4
GJMJSLW001,6,14.86962962962963,LaplaceMean,ae,active120,4
GJMJWJX001,6,31.83974920141587,LaplaceMean,ae,active120,4
GJMJWJXW001,6,50.916666666666664,LaplaceMean,ae,active120,4
HLGKSLT0001,6,1.2538461538461538,LaplaceMean,ae,active120,4
HWZDSKL0001,6,1.587037037037037,LaplaceMean,ae,active120,4
HZSN0001,6,-0.682905982905984,LaplaceMean,ae,active120,4
JZJ00011,6,1.5793667443667445,LaplaceMean,ae,active120,4
JZJ00012,6,3.4901709401709398,LaplaceMean,ae,active120,4
JZJ0002,6,1.554700854700857,LaplaceMean,ae,active120,4
JZJ0003,6,15.663247863247863,LaplaceMean,ae,active120,4
JZJ0005,6,1.0578835978835979,LaplaceMean,ae,active120,4
JZJ0008,6,4.190696649029982,LaplaceMean,ae,active120,4
JZJ0009,6,0.8116550116550117,LaplaceMean,ae,active120,4
JZJ0013,6,14.081054131054136,LaplaceMean,ae,active120,4
JZJ0016,6,-3.147950336700337,LaplaceMean,ae,active120,4
JZJ0018,6,0.3645590828924161,LaplaceMean,ae,active120,4
JZJ0019,6,-3.7312413666580326,LaplaceMean,ae,active120,4
JZQCQ001,6,38.221208112874784,LaplaceMean,ae,active120,4
JZQCQ003,6,34.15888888888889,LaplaceMean,ae,active120,4
JZQCQ004,6,0.8344135802469136,LaplaceMean,ae,active120,4
KFYFQ51mm,6,-3.084871031746033,LaplaceMean,ae,active120,4
KFYFQ54mm,5,-4.9169841269841275,LaplaceMean,ae,active120,4
KFYFQ58mm,6,-2.24250992063492,LaplaceMean,ae,active120,4
KZCWBG001,6,-1.9414814814814811,LaplaceMean,ae,active120,4
LRKF0001,5,5.293333333333333,LaplaceMean,ae,active120,4
LTKF0019,6,0.4350427350427355,LaplaceMean,ae,active120,4
LTKF0020,6,-18.031196581196582,LaplaceMean,ae,active120,4
LTKF0021,6,0.9,LaplaceMean,ae,active120,4
LTKF0022M,6,-1.276599326599326,LaplaceMean,ae,active120,4
LTKF0031,6,5.33846153846154,LaplaceMean,ae,active120,4
LTKF0047,6,-2.5998015873015876,LaplaceMean,ae,active120,4
LTKF0101,6,1.227918069584737,LaplaceMean,ae,active120,4
LTKF093,6,-4.0696632996633,LaplaceMean,ae,active120,4
LTKF098,6,-2.6613685465768797,LaplaceMean,ae,active120,4
LTKF098B,6,-0.5371527777777776,LaplaceMean,ae,active120,4
LYC0201,6,-2.0104761904761905,LaplaceMean,ae,active120,4
NNB0002,6,0.4869135802469131,LaplaceMean,ae,active120,4
NNBZL01,4,-0.5964285714285715,LaplaceMean,ae,active120,4
QCCXC0004,5,-0.0666666666666667,LaplaceMean,ae,active120,4
QCCXC0005,6,3.649461279461281,LaplaceMean,ae,active120,4
QCCXC0007,6,4.302078908745576,LaplaceMean,ae,active120,4
QCSSXC0005,6,2.4958774250440916,LaplaceMean,ae,active120,4
QCSSXC0006,6,2.7529417187750522,LaplaceMean,ae,active120,4
QCXDS001,6,9.628994708994709,LaplaceMean,ae,active120,4
QFDNZGJK001,6,1.7020502645502644,LaplaceMean,ae,active120,4
QFDNZGJK002,5,1.234920634920635,LaplaceMean,ae,active120,4
QFSJZ001-1,6,0.38555555555555604,LaplaceMean,ae,active120,4
QFSJZ003-1,6,1.6583333333333332,LaplaceMean,ae,active120,4
RLHZHMV000AMDE,6,-2.1350427350427355,LaplaceMean,ae,active120,4
SKZ2FT01,2,0.6294642857142865,LaplaceMean,ae,active120,4
SKZ3FT01,2,-5.2455357142857135,LaplaceMean,ae,active120,4
SPH0001,3,-4.355555555555555,LaplaceMean,ae,active120,4
WSJZS0002,3,-4.711111111111111,LaplaceMean,ae,active120,4
